,r1,wave,theta,t,p,phi
79,2.0326530612244897,3.0,5.0,0.8286488204107884,2.209142704075381,0.0
80,2.0510204081632653,3.0,5.0,0.7748001383153921,2.3235077565113027,0.0
81,2.0693877551020408,3.0,5.0,0.8036638583881419,2.3379843648875998,0.0
82,2.0877551020408163,3.0,5.0,0.8691069714356179,2.4752026649745504,0.0
83,2.1061224489795918,3.0,5.0,0.8456070868161925,2.5755329559225704,0.0
84,2.1244897959183673,3.0,5.0,0.8728628805945953,2.8786556758643567,0.0
85,2.142857142857143,3.0,5.0,0.7895567257435075,3.0368880983590483,0.0
86,2.1612244897959183,3.0,5.0,0.8006442349403705,-2.9651628726588815,0.0
87,2.179591836734694,3.0,5.0,0.6995605984164328,-2.536825847711871,0.0
88,2.1979591836734693,3.0,5.0,0.6129283525253774,3.125912125329876,0.0
89,2.216326530612245,3.0,5.0,0.5585668818955184,-3.0062817634955996,0.0
90,2.2346938775510203,3.0,5.0,0.764440543047524,2.7284964431823626,0.0
91,2.253061224489796,3.0,5.0,0.7955941512852092,-3.043623011932997,0.0
92,2.2714285714285714,3.0,5.0,0.7712030536421679,-2.7119103814014798,0.0
93,2.289795918367347,3.0,5.0,0.7110349284260931,-2.1442030363088564,0.0
94,2.3081632653061224,3.0,5.0,0.8191058819073487,-2.537241907067761,0.0
95,2.326530612244898,3.0,5.0,0.6798771177908066,-1.1326851432482918,0.0
96,2.3448979591836734,3.0,5.0,0.7485246082115083,2.7697792108074673,0.0
97,2.363265306122449,3.0,5.0,0.7675708717653323,-2.9206487870297027,0.0
98,2.3816326530612244,3.0,5.0,0.8129922219183892,-2.6419980514633217,0.0
99,2.4,3.0,5.0,0.862891484492913,-1.603856884303461,0.0
100,1.5,3.0,10.0,0.7929056295730939,2.4251884124755705,0.0
101,1.5183673469387755,3.0,10.0,0.618613105584268,1.149252079146926,0.0
102,1.536734693877551,3.0,10.0,0.8739221283646587,1.1884922459726948,0.0
103,1.5551020408163265,3.0,10.0,0.9417012644096707,1.5979627704099055,0.0
104,1.573469387755102,3.0,10.0,0.9755587762317223,1.8098634952005472,0.0
105,1.5918367346938775,3.0,10.0,0.8839068073688532,1.8556094974644495,0.0
106,1.610204081632653,3.0,10.0,0.6552724351858891,1.595305538037545,0.0
107,1.6285714285714286,3.0,10.0,0.8546010869705148,1.6971479150066475,0.0
108,1.646938775510204,3.0,10.0,0.9031004350067292,1.8706836858800617,0.0
109,1.6653061224489796,3.0,10.0,0.9423385293560964,1.8897005180223498,0.0
110,1.683673469387755,3.0,10.0,0.9217099843736699,2.0412561737212567,0.0
111,1.7020408163265306,3.0,10.0,0.8433555205162167,2.004866092363944,0.0
112,1.720408163265306,3.0,10.0,0.8272016014450758,1.8833535995900172,0.0
113,1.7387755102040816,3.0,10.0,0.8767677504935043,1.983602622866341,0.0
114,1.7571428571428571,3.0,10.0,0.8385269354755449,2.187376541395192,0.0
115,1.7755102040816326,3.0,10.0,0.8264666643051911,2.364753424333232,0.0
116,1.7938775510204081,3.0,10.0,0.759985557544035,2.338266094591166,0.0
117,1.8122448979591836,3.0,10.0,0.91627650269957,2.2028409746531734,0.0
118,1.8306122448979592,3.0,10.0,0.8917224139758888,2.5402350992477833,0.0
119,1.8489795918367347,3.0,10.0,0.8851279330031837,2.9471427825626693,0.0
120,1.8673469387755102,3.0,10.0,0.6826443959116587,1.3219578278150053,0.0
121,1.8857142857142857,3.0,10.0,0.8294288869900691,2.014130871575336,0.0
122,1.9040816326530612,3.0,10.0,0.8150353922998627,2.1665636921088716,0.0
123,1.9224489795918367,3.0,10.0,0.7677756407727019,2.1603347852680734,0.0
124,1.9408163265306122,3.0,10.0,0.8253002520572336,2.126239933922613,0.0
125,1.9591836734693877,3.0,10.0,0.909460531761742,1.9255006801925614,0.0
126,1.9775510204081632,3.0,10.0,0.8279636967847295,1.8407163892576852,0.0
127,1.9959183673469387,3.0,10.0,0.815734405943529,1.9136865583460345,0.0
128,2.0142857142857142,3.0,10.0,0.8463367338274902,1.8483488641547314,0.0
129,2.0326530612244897,3.0,10.0,0.6730735858810784,1.7374978336174731,0.0
130,2.0510204081632653,3.0,10.0,0.7884260436185886,1.816173615891005,0.0
131,2.0693877551020408,3.0,10.0,0.9015973169251822,1.941733265673716,0.0
132,2.0877551020408163,3.0,10.0,0.882059065678915,2.1196245856769576,0.0
133,2.1061224489795918,3.0,10.0,0.756947766793993,2.32540055426338,0.0
134,2.1244897959183673,3.0,10.0,0.8528057972427521,2.438111724883722,0.0
135,2.142857142857143,3.0,10.0,0.8307315854286195,2.6400623866935184,0.0
136,2.1612244897959183,3.0,10.0,0.7574473676788205,3.0449050809614473,0.0
137,2.179591836734694,3.0,10.0,0.7235249999755512,-2.9944024779259397,0.0
138,2.1979591836734693,3.0,10.0,0.5485383407722507,-3.1232508626745386,0.0
139,2.216326530612245,3.0,10.0,0.6554250133453208,1.0106713419720386,0.0
140,2.2346938775510203,3.0,10.0,0.787098364774721,2.309434852060864,0.0
141,2.253061224489796,3.0,10.0,0.7870101843163368,2.8771507202033515,0.0
142,2.2714285714285714,3.0,10.0,0.7474870523232415,-3.077009316910191,0.0
143,2.289795918367347,3.0,10.0,0.6967715234596963,-2.448111247669053,0.0
144,2.3081632653061224,3.0,10.0,0.825633264742099,-2.86000959375549,0.0
145,2.326530612244898,3.0,10.0,0.8712342043077215,-1.912519155522455,0.0
146,2.3448979591836734,3.0,10.0,0.6961074856389259,2.002817495584038,0.0
147,2.363265306122449,3.0,10.0,0.7522571748617802,3.020066159591365,0.0
148,2.3816326530612244,3.0,10.0,0.8270262335942239,-2.980156574146757,0.0
149,2.4,3.0,10.0,0.8117281076669567,-1.9871545766061134,0.0
150,1.5,3.0,15.0,0.9316310164969284,1.390164314247956,0.0
151,1.5183673469387755,3.0,15.0,0.8333706366065102,1.0479918405511377,0.0
152,1.536734693877551,3.0,15.0,0.8968117253279293,0.763673294147257,0.0
153,1.5551020408163265,3.0,15.0,0.9779436902403075,0.9548983011360459,0.0
154,1.573469387755102,3.0,15.0,0.917310909664213,1.2224945168397587,0.0
155,1.5918367346938775,3.0,15.0,0.8960896552069618,1.162824491554911,0.0
156,1.610204081632653,3.0,15.0,0.8778742588152443,1.1554247832982147,0.0
157,1.6285714285714286,3.0,15.0,0.8463414496727079,1.1076126433486113,0.0
158,1.646938775510204,3.0,15.0,0.8679216626942268,1.1013038041743917,0.0
159,1.6653061224489796,3.0,15.0,0.932662014231533,1.2515287982581693,0.0
160,1.683673469387755,3.0,15.0,0.9115421809208143,1.297676518538447,0.0
161,1.7020408163265306,3.0,15.0,0.800576130440929,1.1517996754249342,0.0
162,1.720408163265306,3.0,15.0,0.8373614557682807,1.152263332790687,0.0
163,1.7387755102040816,3.0,15.0,0.8593518841361275,1.3574799444147931,0.0
164,1.7571428571428571,3.0,15.0,0.7895040521996131,1.453247595249131,0.0
165,1.7755102040816326,3.0,15.0,0.8656680778279217,1.6166912732339256,0.0
166,1.7938775510204081,3.0,15.0,0.820494953432504,1.8252440134052383,0.0
167,1.8122448979591836,3.0,15.0,0.825256789486932,1.5233695022406053,0.0
168,1.8306122448979592,3.0,15.0,0.8652994335078593,1.8826727874984623,0.0
169,1.8489795918367347,3.0,15.0,0.8091118546107243,2.1328342319319393,0.0
170,1.8673469387755102,3.0,15.0,0.7749803892857012,-0.17847862071250287,0.0
171,1.8857142857142857,3.0,15.0,0.7949977575461642,1.283239824768815,0.0
172,1.9040816326530612,3.0,15.0,0.8479959567474138,1.2449204244955716,0.0
173,1.9224489795918367,3.0,15.0,0.7921484023712729,1.1571562626553362,0.0
174,1.9408163265306122,3.0,15.0,0.8102220049172852,1.071034260464323,0.0
175,1.9591836734693877,3.0,15.0,0.8248304160638442,0.9529837354665522,0.0
176,1.9775510204081632,3.0,15.0,0.794434317564081,0.9502004773582131,0.0
177,1.9959183673469387,3.0,15.0,0.8362780780410258,0.9861851391099723,0.0
178,2.0142857142857142,3.0,15.0,0.8412931981214974,1.084443895041371,0.0
179,2.0326530612244897,3.0,15.0,0.8283612025054127,1.1615028865252883,0.0
180,2.0510204081632653,3.0,15.0,0.8374660412755178,1.0627490836981677,0.0
181,2.0693877551020408,3.0,15.0,0.8718360595120291,1.3104445338622739,0.0
182,2.0877551020408163,3.0,15.0,0.8879875366306463,1.4747396627731728,0.0
183,2.1061224489795918,3.0,15.0,0.8649646938674835,1.7361643406593394,0.0
184,2.1244897959183673,3.0,15.0,0.7977565301511239,1.6569526251691205,0.0
185,2.142857142857143,3.0,15.0,0.8302127239864645,1.9328039759399882,0.0
186,2.1612244897959183,3.0,15.0,0.773486322158331,2.4456114793150707,0.0
187,2.179591836734694,3.0,15.0,0.653627378750221,2.1780598823635327,0.0
188,2.1979591836734693,3.0,15.0,0.6180333864937005,3.1251937415679425,0.0
189,2.216326530612245,3.0,15.0,0.7257988418521637,0.8056265083894893,0.0
190,2.2346938775510203,3.0,15.0,0.7218909748909483,1.6600171177896907,0.0
191,2.253061224489796,3.0,15.0,0.6843806411881854,2.28680500848232,0.0
192,2.2714285714285714,3.0,15.0,0.7396660297619747,2.4393785307737046,0.0
193,2.289795918367347,3.0,15.0,0.6774402351956307,3.115516097646484,0.0
194,2.3081632653061224,3.0,15.0,0.7939253431112432,2.755500167076401,0.0
195,2.326530612244898,3.0,15.0,0.868278171653147,-3.111052163820154,0.0
196,2.3448979591836734,3.0,15.0,0.5365071618116697,2.7175476777591054,0.0
197,2.363265306122449,3.0,15.0,0.6999327568698813,2.0295104204238363,0.0
198,2.3816326530612244,3.0,15.0,0.6829249707310714,2.4306540245052286,0.0
199,2.4,3.0,15.0,0.8280309497470528,-2.451757052495622,0.0
200,1.5,3.1,0.0,0.698460240966833,1.0207377591736453,0.0
201,1.5183673469387755,3.1,0.0,0.5951686531578871,1.60417965117807,0.0
202,1.536734693877551,3.1,0.0,0.5384630786302507,-2.840125060553465,0.0
203,1.5551020408163265,3.1,0.0,0.8161572901645665,0.3563528746261273,0.0
204,1.573469387755102,3.1,0.0,0.7070490459816139,0.6088610874918636,0.0
205,1.5918367346938775,3.1,0.0,0.7376959074646297,1.0104630130837133,0.0
206,1.610204081632653,3.1,0.0,0.8071500387607188,0.9997591196238504,0.0
207,1.6285714285714286,3.1,0.0,0.8031817307312719,1.1301468602702212,0.0
208,1.646938775510204,3.1,0.0,0.7952773775105131,0.5614758151087091,0.0
209,1.6653061224489796,3.1,0.0,0.8879806459772827,1.1294604024265,0.0
210,1.683673469387755,3.1,0.0,0.8375520181430576,1.096308082671559,0.0
211,1.7020408163265306,3.1,0.0,0.8400104098857787,1.2695157822870158,0.0
212,1.720408163265306,3.1,0.0,0.8311423301302756,1.2963953165480548,0.0
213,1.7387755102040816,3.1,0.0,0.8290961319419419,1.4002030531762717,0.0
214,1.7571428571428571,3.1,0.0,0.7545418198227578,1.5626696716132127,0.0
215,1.7755102040816326,3.1,0.0,0.8857570993159941,1.1739590800729678,0.0
216,1.7938775510204081,3.1,0.0,0.8759604628993541,1.443346782794694,0.0
217,1.8122448979591836,3.1,0.0,0.8443886563901646,1.755002820295509,0.0
218,1.8306122448979592,3.1,0.0,0.7397288651572709,1.4688326492874513,0.0
219,1.8489795918367347,3.1,0.0,0.6525836951400914,1.1598046580054886,0.0
220,1.8673469387755102,3.1,0.0,0.7348755154916174,1.3878035781017317,0.0
221,1.8857142857142857,3.1,0.0,0.7306720453199794,1.4544676538596146,0.0
222,1.9040816326530612,3.1,0.0,0.914714334260624,1.6981939819604008,0.0
223,1.9224489795918367,3.1,0.0,0.7435963865797403,-2.631882904869798,0.0
224,1.9408163265306122,3.1,0.0,0.8324727030278587,1.1752288339337547,0.0
225,1.9591836734693877,3.1,0.0,0.9075772209490331,1.2268148886748502,0.0
226,1.9775510204081632,3.1,0.0,0.9139722145231978,1.326255321285231,0.0
227,1.9959183673469387,3.1,0.0,0.8617969417842917,1.2916849936947372,0.0
228,2.0142857142857142,3.1,0.0,0.911310836141149,1.4128481420742451,0.0
229,2.0326530612244897,3.1,0.0,0.9263163108441527,1.5173604689847826,0.0
230,2.0510204081632653,3.1,0.0,0.9222909354959026,1.696808671954133,0.0
231,2.0693877551020408,3.1,0.0,0.6108946554937343,0.851061980513816,0.0
232,2.0877551020408163,3.1,0.0,0.8718077564553082,1.116605978000507,0.0
233,2.1061224489795918,3.1,0.0,0.9439262011118843,1.3102512982512646,0.0
234,2.1244897959183673,3.1,0.0,0.8698171562456037,1.5558728176615135,0.0
235,2.142857142857143,3.1,0.0,0.840121183039857,1.604083163683499,0.0
236,2.1612244897959183,3.1,0.0,0.8934719163785191,1.7621922171176756,0.0
237,2.179591836734694,3.1,0.0,0.9008964407003117,1.945380352269071,0.0
238,2.1979591836734693,3.1,0.0,0.8795578970095921,2.240187889964356,0.0
239,2.216326530612245,3.1,0.0,0.7481532204718699,2.827418023854504,0.0
240,2.2346938775510203,3.1,0.0,0.584877041820885,-0.3286824768792771,0.0
241,2.253061224489796,3.1,0.0,0.7827521081953304,1.3842914078448132,0.0
242,2.2714285714285714,3.1,0.0,0.5574829505049719,1.7550965269751924,0.0
243,2.289795918367347,3.1,0.0,0.889692906864893,1.9586775329223194,0.0
244,2.3081632653061224,3.1,0.0,0.9045914754039802,2.2099993064476013,0.0
245,2.326530612244898,3.1,0.0,0.6241352566301605,3.061939243905769,0.0
246,2.3448979591836734,3.1,0.0,0.7753574281887678,2.187498137668099,0.0
247,2.363265306122449,3.1,0.0,0.7498172811963073,2.7312624153403195,0.0
248,2.3816326530612244,3.1,0.0,0.6831399817014433,1.8647768637494195,0.0
249,2.4,3.1,0.0,0.9025046851492107,2.035126863299384,0.0
250,1.5,3.1,5.0,0.7379371916681181,0.8949733754552058,0.0
251,1.5183673469387755,3.1,5.0,0.5916706959181388,1.5098685885666612,0.0
252,1.536734693877551,3.1,5.0,0.5436360416099199,-0.6183098595510312,0.0
253,1.5551020408163265,3.1,5.0,0.7770237313180212,0.39591871086311503,0.0
254,1.573469387755102,3.1,5.0,0.7154711556677381,0.4867121054824768,0.0
255,1.5918367346938775,3.1,5.0,0.7807572410480164,0.8728736060544762,0.0
256,1.610204081632653,3.1,5.0,0.8172974409565057,0.8520819479673083,0.0
257,1.6285714285714286,3.1,5.0,0.8052149310050098,0.999714102203729,0.0
258,1.646938775510204,3.1,5.0,0.8250020800176584,0.4260832781488162,0.0
259,1.6653061224489796,3.1,5.0,0.8467068385691121,1.048627940870018,0.0
260,1.683673469387755,3.1,5.0,0.9065505254309032,0.9244138999181297,0.0
261,1.7020408163265306,3.1,5.0,0.8438076260868,1.052958115421502,0.0
262,1.720408163265306,3.1,5.0,0.838358255173348,1.1222908202673718,0.0
263,1.7387755102040816,3.1,5.0,0.8217654665484528,1.2187841651182048,0.0
264,1.7571428571428571,3.1,5.0,0.7769448027110911,1.374392045980957,0.0
265,1.7755102040816326,3.1,5.0,0.8929868577068432,1.0235089674982651,0.0
266,1.7938775510204081,3.1,5.0,0.8794464450804224,1.3493860867585816,0.0
267,1.8122448979591836,3.1,5.0,0.7377330524295579,1.6571235818425052,0.0
268,1.8306122448979592,3.1,5.0,0.7714798677445218,1.387818479938817,0.0
269,1.8489795918367347,3.1,5.0,0.6091434898703788,0.9181786754915855,0.0
270,1.8673469387755102,3.1,5.0,0.7166520448010811,1.238275234979172,0.0
271,1.8857142857142857,3.1,5.0,0.6837045650961507,1.3536141488078508,0.0
272,1.9040816326530612,3.1,5.0,0.8353003714412826,1.5627939068252346,0.0
273,1.9224489795918367,3.1,5.0,0.6401144078611776,2.9940292827851707,0.0
274,1.9408163265306122,3.1,5.0,0.7142680325986038,0.8280844341541584,0.0
275,1.9591836734693877,3.1,5.0,0.8144578187777467,1.1462419076535024,0.0
276,1.9775510204081632,3.1,5.0,0.8497946112258642,1.2716403048255511,0.0
277,1.9959183673469387,3.1,5.0,0.7901636346365587,1.1053056383812905,0.0
278,2.0142857142857142,3.1,5.0,0.8016152638887153,1.2184091697156862,0.0
279,2.0326530612244897,3.1,5.0,0.9046389163796861,1.2059764504088983,0.0
280,2.0510204081632653,3.1,5.0,0.919714376548994,1.1700597406522117,0.0
281,2.0693877551020408,3.1,5.0,0.9575315437613471,0.8896909619489506,0.0
282,2.0877551020408163,3.1,5.0,0.9717555895083602,1.0891983037239141,0.0
283,2.1061224489795918,3.1,5.0,0.9606592193682757,1.191193133933714,0.0
284,2.1244897959183673,3.1,5.0,0.9311062514322002,1.469552589124035,0.0
285,2.142857142857143,3.1,5.0,0.900590409681265,1.4687898390597987,0.0
286,2.1612244897959183,3.1,5.0,0.9528960757206322,1.6166314308798801,0.0
287,2.179591836734694,3.1,5.0,0.9114873041631368,1.9481009400388585,0.0
288,2.1979591836734693,3.1,5.0,0.8232418097412217,2.0098078704429128,0.0
289,2.216326530612245,3.1,5.0,0.7845415397648956,2.678641086636178,0.0
290,2.2346938775510203,3.1,5.0,0.6589686134274666,0.06875437225033743,0.0
291,2.253061224489796,3.1,5.0,0.80862683905991,1.1958937722135126,0.0
292,2.2714285714285714,3.1,5.0,0.5942743401491325,1.471791564996602,0.0
293,2.289795918367347,3.1,5.0,0.8374653252560538,1.8051859548631386,0.0
294,2.3081632653061224,3.1,5.0,0.9300174812769951,2.1497954369732284,0.0
295,2.326530612244898,3.1,5.0,0.6160537071020611,2.9888116893237227,0.0
296,2.3448979591836734,3.1,5.0,0.7684060949886246,2.4171776737472594,0.0
297,2.363265306122449,3.1,5.0,0.8288221529187738,2.346492064492442,0.0
298,2.3816326530612244,3.1,5.0,0.6394273663811773,1.9100181575889614,0.0
299,2.4,3.1,5.0,0.8508995874565615,2.151262807530631,0.0
300,1.5,3.1,10.0,0.9126528328880688,0.8421713178358812,0.0
301,1.5183673469387755,3.1,10.0,0.8714797529722822,0.9722910378202974,0.0
302,1.536734693877551,3.1,10.0,0.8739312636734485,0.19954327888701728,0.0
303,1.5551020408163265,3.1,10.0,0.8534136860269254,0.10294042075880583,0.0
304,1.573469387755102,3.1,10.0,0.7511258294037015,0.1539231701498398,0.0
305,1.5918367346938775,3.1,10.0,0.8360288889154437,0.42275173974831315,0.0
306,1.610204081632653,3.1,10.0,0.8591998595744568,0.519683853692019,0.0
307,1.6285714285714286,3.1,10.0,0.8550638178593193,0.5408238903757754,0.0
308,1.646938775510204,3.1,10.0,0.8824719171236347,0.5248945948600392,0.0
309,1.6653061224489796,3.1,10.0,0.9519945524814998,0.5820719561152439,0.0
310,1.683673469387755,3.1,10.0,0.8374289785418848,0.47502269828438237,0.0
311,1.7020408163265306,3.1,10.0,0.8385632794214296,0.6169291098963621,0.0
312,1.720408163265306,3.1,10.0,0.8444059616868821,0.6435941401284291,0.0
313,1.7387755102040816,3.1,10.0,0.8345770977212679,0.7243122634268087,0.0
314,1.7571428571428571,3.1,10.0,0.7673028793073862,0.8753813578468765,0.0
315,1.7755102040816326,3.1,10.0,0.9078453984625534,0.5971122606637653,0.0
316,1.7938775510204081,3.1,10.0,0.8910859946393547,0.9451500023501911,0.0
317,1.8122448979591836,3.1,10.0,0.8232449267470263,0.9829938991143141,0.0
318,1.8306122448979592,3.1,10.0,0.8552564426000121,1.0644034794812427,0.0
319,1.8489795918367347,3.1,10.0,0.6783994437240167,0.9491578083766452,0.0
320,1.8673469387755102,3.1,10.0,0.808785946681533,0.7772552421925383,0.0
321,1.8857142857142857,3.1,10.0,0.86739487830413,0.9527458778474998,0.0
322,1.9040816326530612,3.1,10.0,0.8457529991072027,1.0657534582054673,0.0
323,1.9224489795918367,3.1,10.0,0.8196570796546915,2.1985415472095866,0.0
324,1.9408163265306122,3.1,10.0,0.8193091108754889,0.33967889475319346,0.0
325,1.9591836734693877,3.1,10.0,0.8634590523547144,0.7020280856635419,0.0
326,1.9775510204081632,3.1,10.0,0.9219819407280062,0.6908111451711747,0.0
327,1.9959183673469387,3.1,10.0,0.8721928282990878,0.622383796806746,0.0
328,2.0142857142857142,3.1,10.0,0.9432664056515868,0.7632889312720259,0.0
329,2.0326530612244897,3.1,10.0,0.9346409718356995,0.8242847311646546,0.0
330,2.0510204081632653,3.1,10.0,0.9151046582305896,0.6723002565406109,0.0
331,2.0693877551020408,3.1,10.0,0.8522289704304589,0.48753090843103664,0.0
332,2.0877551020408163,3.1,10.0,0.9656107041114981,0.7084487953258671,0.0
333,2.1061224489795918,3.1,10.0,0.9557520561913193,0.8348387790287628,0.0
334,2.1244897959183673,3.1,10.0,0.9130172262552085,1.048594060186546,0.0
335,2.142857142857143,3.1,10.0,0.8779637203508505,1.0674300660989733,0.0
336,2.1612244897959183,3.1,10.0,0.9542585918253931,1.2291136910875586,0.0
337,2.179591836734694,3.1,10.0,0.9367945007232419,1.4935672919411944,0.0
338,2.1979591836734693,3.1,10.0,0.8190271827587609,1.7446998955478161,0.0
339,2.216326530612245,3.1,10.0,0.7948275823545085,2.180240670455735,0.0
340,2.2346938775510203,3.1,10.0,0.7604368842865703,1.9304453955158642,0.0
341,2.253061224489796,3.1,10.0,0.7494514278324648,0.7148204314715989,0.0
342,2.2714285714285714,3.1,10.0,0.6460124668408518,0.9372254170370926,0.0
343,2.289795918367347,3.1,10.0,0.8381655548873204,1.6746442643931125,0.0
344,2.3081632653061224,3.1,10.0,0.7950181597340724,1.7140898102317212,0.0
345,2.326530612244898,3.1,10.0,0.6945529631221973,2.6445752992328924,0.0
